09/11 11:15:00 FINE sim.Admin|Log for simulation 20 started
09/11 11:15:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.16630309868915877 Cmp ID: 1335112809 Cmp Bid: 601
09/11 11:15:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16829561045127733 Cmp ID: 1335112809 Cmp Bid: 2065
09/11 11:15:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10712831866233434 Cmp ID: 1335112809 Cmp Bid: 72
09/11 11:15:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12044546753376546 Cmp ID: 1335112809 Cmp Bid: 1883
09/11 11:15:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1225851884148668 Cmp ID: 1335112809 Cmp Bid: 2054
09/11 11:15:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.145060883147987 Cmp ID: 1335112809 Cmp Bid: 1258
09/11 11:15:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.10706180599648978 Cmp ID: 1335112809 Cmp Bid: 1571
09/11 11:15:40 INFO sim.Simulation|***** START OF TIME 4 *****
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #682414790 at price 5.882
09/11 11:15:40 INFO demand.CampaignImpl|Applied daily limit for campaign #682414790 at price 5.882
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #259340990 at price 0.574
09/11 11:15:40 INFO demand.CampaignImpl|Applied daily limit for campaign #259340990 at price 0.574
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1022090616 at price 9.54
09/11 11:15:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1022090616 at price 9.54
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1492674423 at price 0.837
09/11 11:15:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1492674423 at price 0.837
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1210282343 at price 3.312
09/11 11:15:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1210282343 at price 3.312
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #978041049 at price 5.882
09/11 11:15:40 INFO demand.CampaignImpl|Applied daily limit for campaign #978041049 at price 5.882
09/11 11:15:40 INFO agents.DemandAgent|Day 4 : Auction pending campaign: CampaignImpl [id=1335112809, reachImps=2970, dayStart=5, dayEnd=7, targetSegment=[LOW_INCOME, YOUNG, FEMALE], videoCoef=2.9967410107879644, mobileCoef=1.8454610234458082, budgetMillis=0, advertiser=null]
09/11 11:15:40 FINE agents.DemandAgent|Day 4 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
09/11 11:15:40 FINE agents.DemandAgent|Day 4 :Reporting campaign auction results... CampaignImpl [id=1335112809, reachImps=2970, dayStart=5, dayEnd=7, targetSegment=[LOW_INCOME, YOUNG, FEMALE], videoCoef=2.9967410107879644, mobileCoef=1.8454610234458082, budgetMillis=1258, advertiser=DummyAdnetwork]
09/11 11:15:40 FINE agents.DemandAgent|Day 4 :Reporting UCS auction results... DummyAdnetwork-5[efday=4, level=0.5314410000000002, price=0.06757168870980675] DummyAdnetwork-4[efday=4, level=0.81, price=0.12428820264428074] DummyAdnetwork-3[efday=4, level=0.7290000000000001, price=0.1109775514788743] adv1[efday=4, level=1.0, price=0.19081200293073752] DummyAdnetwork-2[efday=4, level=0.6561000000000001, price=0.09864336683468376] DummyAdnetwork-7[efday=4, level=0.9, price=0.14504149557332605] DummyAdnetwork-6[efday=4, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=4, level=0.5904900000000002, price=0.07706352405040907] 
09/11 11:15:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1a9da212 event: tau.tac.adx.messages.UserClassificationServiceNotification@67308938
09/11 11:15:40 INFO agents.DemandAgent|Day 4 :Notifying new campaign opportunity: CampaignImpl [id=423213097, reachImps=7020, dayStart=6, dayEnd=10, targetSegment=[OLD, FEMALE], videoCoef=2.237095344458407, mobileCoef=2.3504830362164206, budgetMillis=0, advertiser=null]
09/11 11:15:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
09/11 11:15:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
09/11 11:15:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
09/11 11:15:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ask
09/11 11:15:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
09/11 11:15:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
09/11 11:15:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
09/11 11:15:40 SEVERE demand.CampaignImpl|Campaign #1022090616 impressed while over limit. Current cost: 1.2448039984517578 Budget limit: 9.54
09/11 11:15:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 1022090616, daily limit was: 1845, 9.54 values are: 1846.5478175251199, 1.2448039984517578, total limit was: 2147483647, Infinity total values are: 11316.5880479782281846.5478175251199, 19.9229490219913961.2448039984517578
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1022090616, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
09/11 11:15:40 SEVERE demand.CampaignImpl|Campaign #1210282343 impressed while over limit. Current cost: 0.361357992030491 Budget limit: 3.312
09/11 11:15:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 1210282343, daily limit was: 806, 3.312 values are: 806.0974901535495, 0.361357992030491, total limit was: 2147483647, Infinity total values are: 4192.374321834792806.0974901535495, 5.013313296334070.361357992030491
09/11 11:15:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1210282343, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
09/11 11:15:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 757
09/11 11:15:40 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1500338789103961 Cmp ID: 423213097 Cmp Bid: 2631
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1326778221380577 Cmp ID: 423213097 Cmp Bid: 4768
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1410904572166129 Cmp ID: 423213097 Cmp Bid: 2836
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1022855502843114 Cmp ID: 423213097 Cmp Bid: 4822
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1941097003054013 Cmp ID: 423213097 Cmp Bid: 6191
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1748158119261382 Cmp ID: 423213097 Cmp Bid: 872
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15454387155543964 Cmp ID: 423213097 Cmp Bid: 5707
09/11 11:15:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1441479632558055 Cmp ID: 423213097 Cmp Bid: 5650
09/11 11:15:44 SEVERE tact.TACTConnection|sample@tact-1: reading error 
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(Unknown Source)
	at java.net.SocketInputStream.read(Unknown Source)
	at java.net.SocketInputStream.read(Unknown Source)
	at java.io.DataInputStream.readInt(Unknown Source)
	at se.sics.isl.tact.TACTConnection$TACTReader.run(TACTConnection.java:405)
